date,sensor_key,sighting_id,train_type,commodity,car_count,teu
2024-01-01,vancouver_cn,1192518,intermodal,containers,0,540
2024-01-01,vancouver_cn,1194206,intermodal,containers,0,600
2024-01-01,vancouver_cn,1192186,intermodal,containers,0,566
2024-01-01,vancouver_cn,1193258,intermodal,containers,0,695
2024-01-01,vancouver_cpkc,1195030,intermodal,containers,0,602
2024-01-01,vancouver_cpkc,1195397,intermodal,containers,0,432
2024-01-01,vancouver_cpkc,1195026,intermodal,containers,0,487
2024-01-01,vancouver_cpkc,1195074,intermodal,containers,0,352
2024-01-01,prince_rupert_cn,1192222,intermodal,containers,0,658
2024-01-01,vancouver_cn,1192389,sulphur_unit,total_cars,100,0
2024-01-01,vancouver_cn,1192041,intermodal,total_cars,168,0
2024-01-01,vancouver_cn,1193739,intermodal,total_cars,179,0
2024-01-01,vancouver_cn,1193085,manifest,total_cars,124,0
2024-01-01,vancouver_cn,1193085,manifest,grain,6,0
2024-01-01,vancouver_cn,1193085,manifest,forest_products,50,0
2024-01-01,vancouver_cn,1193085,manifest,lpg,6,0
2024-01-01,vancouver_cn,1193356,grain_unit,total_cars,100,0
2024-01-01,vancouver_cn,1193356,grain_unit,grain,64,0
2024-01-01,vancouver_cn,1194013,intermodal,total_cars,141,0
2024-01-01,vancouver_cn,1194418,intermodal,total_cars,113,0
2024-01-01,vancouver_cn,1193976,grain_unit,total_cars,103,0
2024-01-01,vancouver_cn,1193976,grain_unit,grain,72,0
2024-01-01,vancouver_cn,1194136,coal_unit,total_cars,220,0
2024-01-01,vancouver_cn,1194136,coal_unit,coal,220,0
2024-01-01,vancouver_cn,1193606,petroleum_unit,total_cars,73,0
2024-01-01,vancouver_cn,1193606,petroleum_unit,lpg,67,0
2024-01-01,vancouver_cn,1194378,manifest,total_cars,150,0
2024-01-01,vancouver_cn,1194378,manifest,grain,6,0
2024-01-01,vancouver_cn,1194378,manifest,forest_products,80,0
2024-01-01,vancouver_cn,1194378,manifest,lpg,1,0
2024-01-01,vancouver_cn,1192546,manifest,total_cars,104,0
2024-01-01,vancouver_cn,1192546,manifest,grain,16,0
2024-01-01,vancouver_cn,1192546,manifest,forest_products,37,0
2024-01-01,vancouver_cn,1192546,manifest,lpg,21,0
2024-01-01,vancouver_cpkc,1195015,manifest,total_cars,167,0
2024-01-01,vancouver_cpkc,1195015,manifest,grain,21,0
2024-01-01,vancouver_cpkc,1195015,manifest,forest_products,46,0
2024-01-01,vancouver_cpkc,1195015,manifest,lpg,9,0
2024-01-01,vancouver_cpkc,1195018,intermodal,total_cars,130,0
2024-01-01,vancouver_cpkc,1195024,intermodal,total_cars,175,0
2024-01-01,vancouver_cpkc,1195043,intermodal,total_cars,162,0
2024-01-01,vancouver_cpkc,1195053,manifest,total_cars,164,0
2024-01-01,vancouver_cpkc,1195234,intermodal,total_cars,113,0
2024-01-01,vancouver_cpkc,1195076,intermodal,total_cars,143,0
2024-01-01,vancouver_cpkc,1195071,coal_unit,total_cars,152,0
2024-01-01,vancouver_cpkc,1195071,coal_unit,coal,152,0
2024-01-01,vancouver_cpkc,1195051,coal_unit,total_cars,151,0
2024-01-01,vancouver_cpkc,1195051,coal_unit,coal,151,0
2024-01-01,vancouver_cpkc,1195065,manifest,total_cars,147,0
2024-01-01,vancouver_cpkc,1195065,manifest,grain,37,0
2024-01-01,vancouver_cpkc,1195065,manifest,forest_products,30,0
2024-01-01,vancouver_cpkc,1195020,coal_unit,total_cars,152,0
2024-01-01,vancouver_cpkc,1195020,coal_unit,coal,152,0
2024-01-01,vancouver_cpkc,1195028,coal_unit,total_cars,151,0
2024-01-01,vancouver_cpkc,1195028,coal_unit,coal,151,0
2024-01-01,vancouver_cpkc,1195044,coal_unit,total_cars,152,0
2024-01-01,vancouver_cpkc,1195044,coal_unit,coal,152,0
2024-01-01,prince_rupert_cn,1192569,petroleum_unit,total_cars,93,0
2024-01-01,prince_rupert_cn,1192569,petroleum_unit,lpg,37,0
2024-01-01,prince_rupert_cn,1193248,intermodal,total_cars,145,0
2024-01-01,prince_rupert_cn,1193259,intermodal,total_cars,33,0
2024-01-01,prince_rupert_cn,1193873,intermodal,total_cars,161,0
2024-01-01,prince_rupert_cn,1193954,grain_unit,total_cars,104,0
2024-01-01,prince_rupert_cn,1193954,grain_unit,grain,75,0
2024-01-01,prince_rupert_cn,1194033,petroleum_unit,total_cars,92,0
2024-01-01,prince_rupert_cn,1194033,petroleum_unit,lpg,41,0
2024-01-01,prince_rupert_cn,1194230,intermodal,total_cars,72,0
2024-01-01,blaine_bnsf,1192352,manifest,total_cars,107,0
2024-01-01,blaine_bnsf,1192577,grain_unit,total_cars,97,0
2024-01-01,blaine_bnsf,1192802,coal_unit,total_cars,129,0
2024-01-01,blaine_bnsf,1192802,coal_unit,coal,129,0
2024-01-01,blaine_bnsf,1193216,petroleum_unit,total_cars,105,0
2024-01-01,blaine_bnsf,1193808,coal_unit,total_cars,129,0
2024-01-01,blaine_bnsf,1193808,coal_unit,coal,129,0
2024-01-01,blaine_bnsf,1194200,manifest,total_cars,130,0
2024-01-02,vancouver_cn,1196177,intermodal,containers,0,62
2024-01-02,vancouver_cpkc,1195364,intermodal,containers,0,531
2024-01-02,vancouver_cn,1194605,manifest,total_cars,150,0
2024-01-02,vancouver_cn,1194605,manifest,grain,19,0
2024-01-02,vancouver_cn,1194605,manifest,forest_products,58,0
2024-01-02,vancouver_cn,1194605,manifest,lpg,13,0
2024-01-02,vancouver_cn,1194986,petroleum_unit,total_cars,104,0
2024-01-02,vancouver_cn,1194986,petroleum_unit,lpg,26,0
2024-01-02,vancouver_cn,1195707,manifest,total_cars,128,0
2024-01-02,vancouver_cn,1195707,manifest,grain,6,0
2024-01-02,vancouver_cn,1195707,manifest,forest_products,29,0
2024-01-02,vancouver_cn,1195957,automotive,total_cars,104,0
2024-01-02,vancouver_cn,1195650,intermodal,total_cars,204,0
2024-01-02,vancouver_cn,1195358,intermodal,total_cars,141,0
2024-01-02,vancouver_cn,1196049,grain_unit,total_cars,209,0
2024-01-02,vancouver_cn,1196049,grain_unit,grain,156,0
2024-01-02,vancouver_cn,1196225,grain_unit,total_cars,149,0
2024-01-02,vancouver_cn,1196225,grain_unit,grain,6,0
2024-01-02,vancouver_cn,1196442,manifest,total_cars,112,0
2024-01-02,vancouver_cn,1196442,manifest,grain,14,0
2024-01-02,vancouver_cn,1196442,manifest,forest_products,41,0
2024-01-02,vancouver_cn,1196442,manifest,lpg,5,0
2024-01-02,vancouver_cn,1196556,intermodal,total_cars,151,0
2024-01-02,vancouver_cn,1196901,manifest,total_cars,111,0
2024-01-02,vancouver_cn,1196901,manifest,grain,5,0
2024-01-02,vancouver_cn,1196901,manifest,forest_products,63,0
2024-01-02,vancouver_cn,1196901,manifest,lpg,12,0
2024-01-02,vancouver_cn,1195135,grain_unit,total_cars,99,0
2024-01-02,vancouver_cn,1195135,grain_unit,grain,56,0
2024-01-02,vancouver_cn,1196150,grain_unit,total_cars,104,0
2024-01-02,vancouver_cn,1196150,grain_unit,grain,81,0
2024-01-02,vancouver_cpkc,1195091,intermodal,total_cars,154,0
2024-01-02,vancouver_cpkc,1195077,intermodal,total_cars,196,0
2024-01-02,vancouver_cpkc,1196040,manifest,total_cars,165,0
2024-01-02,vancouver_cpkc,1196040,manifest,lpg,1,0
2024-01-02,vancouver_cpkc,1195424,potash_unit,total_cars,170,0
2024-01-02,vancouver_cpkc,1195424,potash_unit,potash,170,0
2024-01-02,vancouver_cpkc,1195727,intermodal,total_cars,151,0
2024-01-02,vancouver_cpkc,1196522,intermodal,total_cars,118,0
2024-01-02,vancouver_cpkc,1195081,potash_unit,total_cars,199,0
2024-01-02,vancouver_cpkc,1195081,potash_unit,potash,199,0
2024-01-02,vancouver_cpkc,1196832,manifest,total_cars,167,0
2024-01-02,vancouver_cpkc,1196832,manifest,grain,21,0
2024-01-02,vancouver_cpkc,1196832,manifest,forest_products,40,0
2024-01-02,vancouver_cpkc,1196832,manifest,lpg,1,0
2024-01-02,vancouver_cpkc,1195291,coal_unit,total_cars,152,0
2024-01-02,vancouver_cpkc,1195291,coal_unit,coal,152,0
2024-01-02,vancouver_cpkc,1196978,coal_unit,total_cars,152,0
2024-01-02,vancouver_cpkc,1196978,coal_unit,coal,152,0
2024-01-02,vancouver_cpkc,1195669,coal_unit,total_cars,152,0
2024-01-02,vancouver_cpkc,1195669,coal_unit,coal,152,0
2024-01-02,vancouver_cpkc,1195073,coal_unit,total_cars,152,0
2024-01-02,vancouver_cpkc,1195073,coal_unit,coal,152,0
2024-01-02,vancouver_cpkc,1195521,coal_unit,total_cars,152,0
2024-01-02,vancouver_cpkc,1195521,coal_unit,coal,152,0
2024-01-02,prince_rupert_cn,1194532,coal_unit,total_cars,105,0
2024-01-02,prince_rupert_cn,1194532,coal_unit,coal,105,0
2024-01-02,prince_rupert_cn,1194632,coal_unit,total_cars,79,0
2024-01-02,prince_rupert_cn,1194632,coal_unit,coal,79,0
2024-01-02,prince_rupert_cn,1194767,coal_unit,total_cars,105,0
2024-01-02,prince_rupert_cn,1194767,coal_unit,coal,105,0
2024-01-02,prince_rupert_cn,1194823,grain_unit,total_cars,62,0
2024-01-02,prince_rupert_cn,1194823,grain_unit,grain,26,0
2024-01-02,prince_rupert_cn,1195138,grain_unit,total_cars,108,0
2024-01-02,prince_rupert_cn,1195138,grain_unit,grain,69,0
2024-01-02,prince_rupert_cn,1195356,manifest,total_cars,114,0
2024-01-02,prince_rupert_cn,1195356,manifest,grain,13,0
2024-01-02,prince_rupert_cn,1195356,manifest,lpg,25,0
2024-01-02,prince_rupert_cn,1195781,petroleum_unit,total_cars,94,0
2024-01-02,prince_rupert_cn,1195781,petroleum_unit,lpg,89,0
2024-01-02,prince_rupert_cn,1195946,grain_unit,total_cars,100,0
2024-01-02,prince_rupert_cn,1195946,grain_unit,grain,58,0
2024-01-02,prince_rupert_cn,1196501,intermodal,total_cars,168,0
2024-01-02,blaine_bnsf,1195054,coal_unit,total_cars,135,0
2024-01-02,blaine_bnsf,1195054,coal_unit,coal,135,0
2024-01-02,blaine_bnsf,1195526,petroleum_unit,total_cars,57,0
2024-01-02,blaine_bnsf,1195820,manifest,total_cars,107,0
2024-01-03,vancouver_cn,1198809,intermodal,containers,0,722
2024-01-03,vancouver_cn,1198615,intermodal,containers,0,675
2024-01-03,vancouver_cn,1199641,intermodal,containers,0,68
2024-01-03,vancouver_cpkc,1199292,intermodal,containers,0,596
2024-01-03,vancouver_cpkc,1197170,intermodal,containers,0,458
2024-01-03,vancouver_cpkc,1197964,intermodal,containers,0,312
2024-01-03,prince_rupert_cn,1197828,intermodal,containers,0,528
2024-01-03,prince_rupert_cn,1199422,intermodal,containers,0,507
2024-01-03,prince_rupert_cn,1197127,intermodal,containers,0,593
2024-01-03,vancouver_cn,1197374,intermodal,total_cars,107,0
2024-01-03,vancouver_cn,1199159,petroleum_unit,total_cars,50,0
2024-01-03,vancouver_cn,1199159,petroleum_unit,grain,4,0
2024-01-03,vancouver_cn,1199159,petroleum_unit,lpg,11,0
2024-01-03,vancouver_cn,1197287,grain_unit,total_cars,145,0
2024-01-03,vancouver_cn,1197287,grain_unit,grain,103,0
2024-01-03,vancouver_cn,1197716,grain_unit,total_cars,96,0
2024-01-03,vancouver_cn,1197716,grain_unit,grain,66,0
2024-01-03,vancouver_cn,1198213,manifest,total_cars,127,0
2024-01-03,vancouver_cn,1198213,manifest,grain,26,0
2024-01-03,vancouver_cn,1198213,manifest,forest_products,23,0
2024-01-03,vancouver_cn,1198704,manifest,total_cars,58,0
2024-01-03,vancouver_cn,1198704,manifest,grain,1,0
2024-01-03,vancouver_cn,1198704,manifest,lpg,27,0
2024-01-03,vancouver_cn,1197948,grain_unit,total_cars,99,0
2024-01-03,vancouver_cn,1197948,grain_unit,grain,61,0
2024-01-03,vancouver_cn,1197904,intermodal,total_cars,189,0
2024-01-03,vancouver_cn,1199404,manifest,total_cars,112,0
2024-01-03,vancouver_cn,1199404,manifest,forest_products,61,0
2024-01-03,vancouver_cn,1199404,manifest,lpg,3,0
2024-01-03,vancouver_cn,1198917,grain_unit,total_cars,200,0
2024-01-03,vancouver_cn,1198917,grain_unit,grain,135,0
2024-01-03,vancouver_cn,1199002,intermodal,total_cars,195,0
2024-01-03,vancouver_cn,1199120,intermodal,total_cars,134,0
2024-01-03,vancouver_cn,1198011,petroleum_unit,total_cars,95,0
2024-01-03,vancouver_cn,1198011,petroleum_unit,lpg,56,0
2024-01-03,vancouver_cn,1197130,grain_unit,total_cars,154,0
2024-01-03,vancouver_cn,1197130,grain_unit,grain,99,0
2024-01-03,vancouver_cn,1199363,petroleum_unit,total_cars,95,0
2024-01-03,vancouver_cn,1198566,coal_unit,total_cars,216,0
2024-01-03,vancouver_cn,1198566,coal_unit,coal,216,0
2024-01-03,vancouver_cn,1199668,petroleum_unit,total_cars,93,0
2024-01-03,vancouver_cn,1199668,petroleum_unit,lpg,33,0
2024-01-03,vancouver_cpkc,1197137,intermodal,total_cars,125,0
2024-01-03,vancouver_cpkc,1197297,intermodal,total_cars,131,0
2024-01-03,vancouver_cpkc,1197369,grain_unit,total_cars,156,0
2024-01-03,vancouver_cpkc,1197369,grain_unit,grain,107,0
2024-01-03,vancouver_cpkc,1197715,grain_unit,total_cars,200,0
2024-01-03,vancouver_cpkc,1197715,grain_unit,grain,144,0
2024-01-03,vancouver_cpkc,1197816,coal_unit,total_cars,152,0
2024-01-03,vancouver_cpkc,1197816,coal_unit,coal,152,0
2024-01-03,vancouver_cpkc,1198483,intermodal,total_cars,126,0
2024-01-03,vancouver_cpkc,1198303,coal_unit,total_cars,152,0
2024-01-03,vancouver_cpkc,1198303,coal_unit,coal,152,0
2024-01-03,vancouver_cpkc,1198914,intermodal,total_cars,113,0
2024-01-03,vancouver_cpkc,1199033,manifest,total_cars,364,0
2024-01-03,vancouver_cpkc,1199033,manifest,grain,163,0
2024-01-03,vancouver_cpkc,1197729,coal_unit,total_cars,152,0
2024-01-03,vancouver_cpkc,1197729,coal_unit,coal,152,0
2024-01-03,vancouver_cpkc,1199565,intermodal,total_cars,123,0
2024-01-03,vancouver_cpkc,1199632,intermodal,total_cars,133,0
2024-01-03,vancouver_cpkc,1199431,coal_unit,total_cars,152,0
2024-01-03,vancouver_cpkc,1199431,coal_unit,coal,152,0
2024-01-03,prince_rupert_cn,1197350,grain_unit,total_cars,104,0
2024-01-03,prince_rupert_cn,1197350,grain_unit,grain,65,0
2024-01-03,prince_rupert_cn,1197927,intermodal,total_cars,169,0
2024-01-03,prince_rupert_cn,1198354,grain_unit,total_cars,151,0
2024-01-03,prince_rupert_cn,1198354,grain_unit,grain,90,0
2024-01-03,prince_rupert_cn,1198370,grain_unit,total_cars,50,0
2024-01-03,prince_rupert_cn,1198370,grain_unit,grain,32,0
2024-01-03,prince_rupert_cn,1198911,coal_unit,total_cars,101,0
2024-01-03,prince_rupert_cn,1198911,coal_unit,coal,101,0
2024-01-03,prince_rupert_cn,1199135,coal_unit,total_cars,105,0
2024-01-03,prince_rupert_cn,1199135,coal_unit,coal,105,0
2024-01-03,prince_rupert_cn,1199608,petroleum_unit,total_cars,98,0
2024-01-03,prince_rupert_cn,1199608,petroleum_unit,lpg,39,0
2024-01-03,prince_rupert_cn,1199079,intermodal,total_cars,180,0
2024-01-03,blaine_bnsf,1197146,coal_unit,total_cars,129,0
2024-01-03,blaine_bnsf,1197146,coal_unit,coal,129,0
2024-01-03,blaine_bnsf,1197583,manifest,total_cars,84,0
2024-01-03,blaine_bnsf,1197653,manifest,total_cars,103,0
2024-01-03,blaine_bnsf,1197705,coal_unit,total_cars,131,0
2024-01-03,blaine_bnsf,1197705,coal_unit,coal,131,0
2024-01-03,blaine_bnsf,1198056,coal_unit,total_cars,128,0
2024-01-03,blaine_bnsf,1198056,coal_unit,coal,128,0
2024-01-03,blaine_bnsf,1198371,manifest,total_cars,31,0
2024-01-03,blaine_bnsf,1198725,manifest,total_cars,111,0
2024-01-04,vancouver_cn,1201214,intermodal,containers,0,667
2024-01-04,vancouver_cn,1201733,intermodal,containers,0,146
2024-01-04,vancouver_cn,1201277,intermodal,containers,0,667
2024-01-04,vancouver_cn,1202056,intermodal,containers,0,704
2024-01-04,vancouver_cpkc,1201439,intermodal,containers,0,588
2024-01-04,vancouver_cpkc,1201935,intermodal,containers,0,303
2024-01-04,vancouver_cpkc,1200433,intermodal,containers,0,488
2024-01-04,vancouver_cpkc,1199798,intermodal,containers,0,310
2024-01-04,prince_rupert_cn,1200559,intermodal,containers,0,590
2024-01-04,vancouver_cn,1199986,intermodal,total_cars,113,0
2024-01-04,vancouver_cn,1200144,grain_unit,total_cars,100,0
2024-01-04,vancouver_cn,1200144,grain_unit,grain,63,0
2024-01-04,vancouver_cn,1201297,intermodal,total_cars,183,0
2024-01-04,vancouver_cn,1202032,potash_unit,total_cars,202,0
2024-01-04,vancouver_cn,1202032,potash_unit,potash,202,0
2024-01-04,vancouver_cn,1199913,manifest,total_cars,113,0
2024-01-04,vancouver_cn,1199913,manifest,grain,23,0
2024-01-04,vancouver_cn,1199913,manifest,forest_products,54,0
2024-01-04,vancouver_cn,1199913,manifest,lpg,10,0
2024-01-04,vancouver_cn,1201025,sulphur_unit,total_cars,119,0
2024-01-04,vancouver_cn,1200527,manifest,total_cars,112,0
2024-01-04,vancouver_cn,1200527,manifest,grain,3,0
2024-01-04,vancouver_cn,1200527,manifest,forest_products,39,0
2024-01-04,vancouver_cn,1200124,intermodal,total_cars,143,0
2024-01-04,vancouver_cn,1201938,manifest,total_cars,164,0
2024-01-04,vancouver_cn,1201938,manifest,grain,7,0
2024-01-04,vancouver_cn,1201938,manifest,forest_products,78,0
2024-01-04,vancouver_cn,1201938,manifest,lpg,4,0
2024-01-04,vancouver_cn,1202272,automotive,total_cars,77,0
2024-01-04,vancouver_cn,1201774,grain_unit,total_cars,103,0
2024-01-04,vancouver_cn,1201774,grain_unit,grain,67,0
2024-01-04,vancouver_cpkc,1199765,manifest,total_cars,165,0
2024-01-04,vancouver_cpkc,1199765,manifest,grain,27,0
2024-01-04,vancouver_cpkc,1199765,manifest,forest_products,29,0
2024-01-04,vancouver_cpkc,1199765,manifest,lpg,6,0
2024-01-04,vancouver_cpkc,1201199,intermodal,total_cars,138,0
2024-01-04,vancouver_cpkc,1201554,manifest,total_cars,160,0
2024-01-04,vancouver_cpkc,1201554,manifest,grain,51,0
2024-01-04,vancouver_cpkc,1200971,potash_unit,total_cars,201,0
2024-01-04,vancouver_cpkc,1200971,potash_unit,potash,201,0
2024-01-04,vancouver_cpkc,1202263,intermodal,total_cars,140,0
2024-01-04,vancouver_cpkc,1201047,coal_unit,total_cars,152,0
2024-01-04,vancouver_cpkc,1201047,coal_unit,coal,152,0
2024-01-04,vancouver_cpkc,1200497,intermodal,total_cars,129,0
2024-01-04,vancouver_cpkc,1201256,coal_unit,total_cars,152,0
2024-01-04,vancouver_cpkc,1201256,coal_unit,coal,152,0
2024-01-04,vancouver_cpkc,1200976,coal_unit,total_cars,151,0
2024-01-04,vancouver_cpkc,1200976,coal_unit,coal,151,0
2024-01-04,vancouver_cpkc,1199872,coal_unit,total_cars,152,0
2024-01-04,vancouver_cpkc,1199872,coal_unit,coal,152,0
2024-01-04,vancouver_cpkc,1202278,manifest,total_cars,162,0
2024-01-04,vancouver_cpkc,1202278,manifest,grain,7,0
2024-01-04,vancouver_cpkc,1202278,manifest,forest_products,42,0
2024-01-04,vancouver_cpkc,1202278,manifest,lpg,1,0
2024-01-04,prince_rupert_cn,1199857,intermodal,total_cars,156,0
2024-01-04,prince_rupert_cn,1201019,grain_unit,total_cars,42,0
2024-01-04,prince_rupert_cn,1201019,grain_unit,grain,24,0
2024-01-04,prince_rupert_cn,1201110,grain_unit,total_cars,100,0
2024-01-04,prince_rupert_cn,1201110,grain_unit,grain,77,0
2024-01-04,prince_rupert_cn,1201337,intermodal,total_cars,129,0
2024-01-04,prince_rupert_cn,1201662,petroleum_unit,total_cars,92,0
2024-01-04,prince_rupert_cn,1201662,petroleum_unit,lpg,92,0
2024-01-04,prince_rupert_cn,1201863,petroleum_unit,total_cars,98,0
2024-01-04,prince_rupert_cn,1201863,petroleum_unit,lpg,96,0
2024-01-04,prince_rupert_cn,1202082,coal_unit,total_cars,219,0
2024-01-04,prince_rupert_cn,1202082,coal_unit,coal,219,0
2024-01-04,prince_rupert_cn,1201534,coal_unit,total_cars,105,0
2024-01-04,prince_rupert_cn,1201534,coal_unit,coal,105,0
2024-01-04,blaine_bnsf,1199903,coal_unit,total_cars,130,0
2024-01-04,blaine_bnsf,1199903,coal_unit,coal,130,0
2024-01-04,blaine_bnsf,1199940,manifest,total_cars,119,0
2024-01-04,blaine_bnsf,1200397,coal_unit,total_cars,129,0
2024-01-04,blaine_bnsf,1200397,coal_unit,coal,129,0
2024-01-04,blaine_bnsf,1200714,petroleum_unit,total_cars,93,0
2024-01-04,blaine_bnsf,1200837,manifest,total_cars,121,0
2024-01-04,blaine_bnsf,1201135,coal_unit,total_cars,259,0
2024-01-04,blaine_bnsf,1201135,coal_unit,coal,259,0
2024-01-05,vancouver_cn,1203071,intermodal,containers,0,150
2024-01-05,vancouver_cn,1204473,intermodal,containers,0,573
2024-01-05,vancouver_cn,1204515,intermodal,containers,0,144
2024-01-05,vancouver_cn,1203394,intermodal,containers,0,688
2024-01-05,vancouver_cpkc,1204197,intermodal,containers,0,658
2024-01-05,vancouver_cpkc,1203458,intermodal,containers,0,291
2024-01-05,vancouver_cpkc,1204644,intermodal,containers,0,254
2024-01-05,vancouver_cpkc,1203310,intermodal,containers,0,400
2024-01-05,prince_rupert_cn,1203485,intermodal,containers,0,491
2024-01-05,prince_rupert_cn,1202396,intermodal,containers,0,623
2024-01-05,vancouver_cn,1203144,grain_unit,total_cars,203,0
2024-01-05,vancouver_cn,1203144,grain_unit,grain,165,0
2024-01-05,vancouver_cn,1202682,intermodal,total_cars,128,0
2024-01-05,vancouver_cn,1203912,coal_unit,total_cars,220,0
2024-01-05,vancouver_cn,1203912,coal_unit,coal,220,0
2024-01-05,vancouver_cn,1203432,grain_unit,total_cars,158,0
2024-01-05,vancouver_cn,1203432,grain_unit,grain,113,0
2024-01-05,vancouver_cn,1204914,intermodal,total_cars,157,0
2024-01-05,vancouver_cn,1204456,manifest,total_cars,158,0
2024-01-05,vancouver_cn,1204456,manifest,grain,12,0
2024-01-05,vancouver_cn,1204456,manifest,forest_products,41,0
2024-01-05,vancouver_cn,1204456,manifest,lpg,13,0
2024-01-05,vancouver_cn,1204559,coal_unit,total_cars,219,0
2024-01-05,vancouver_cn,1204559,coal_unit,coal,219,0
2024-01-05,vancouver_cn,1202556,manifest,total_cars,143,0
2024-01-05,vancouver_cn,1202556,manifest,grain,16,0
2024-01-05,vancouver_cn,1202556,manifest,forest_products,62,0
2024-01-05,vancouver_cn,1202556,manifest,lpg,5,0
2024-01-05,vancouver_cn,1203280,manifest,total_cars,150,0
2024-01-05,vancouver_cn,1203280,manifest,grain,5,0
2024-01-05,vancouver_cn,1203280,manifest,forest_products,40,0
2024-01-05,vancouver_cn,1203053,intermodal,total_cars,144,0
2024-01-05,vancouver_cn,1203999,intermodal,total_cars,149,0
2024-01-05,vancouver_cn,1204582,intermodal,total_cars,148,0
2024-01-05,vancouver_cn,1204630,intermodal,total_cars,110,0
2024-01-05,vancouver_cn,1202423,intermodal,total_cars,185,0
2024-01-05,vancouver_cn,1203531,petroleum_unit,total_cars,106,0
2024-01-05,vancouver_cpkc,1202486,intermodal,total_cars,148,0
2024-01-05,vancouver_cpkc,1202374,grain_unit,total_cars,164,0
2024-01-05,vancouver_cpkc,1202374,grain_unit,grain,114,0
2024-01-05,vancouver_cpkc,1203461,intermodal,total_cars,148,0
2024-01-05,vancouver_cpkc,1202629,grain_unit,total_cars,200,0
2024-01-05,vancouver_cpkc,1202629,grain_unit,grain,129,0
2024-01-05,vancouver_cpkc,1204036,intermodal,total_cars,207,0
2024-01-05,vancouver_cpkc,1204392,manifest,total_cars,161,0
2024-01-05,vancouver_cpkc,1204392,manifest,grain,51,0
2024-01-05,vancouver_cpkc,1204733,intermodal,total_cars,154,0
2024-01-05,vancouver_cpkc,1204409,coal_unit,total_cars,151,0
2024-01-05,vancouver_cpkc,1204409,coal_unit,coal,151,0
2024-01-05,vancouver_cpkc,1204895,manifest,total_cars,161,0
2024-01-05,vancouver_cpkc,1204895,manifest,grain,17,0
2024-01-05,vancouver_cpkc,1204895,manifest,forest_products,34,0
2024-01-05,vancouver_cpkc,1204895,manifest,lpg,26,0
2024-01-05,vancouver_cpkc,1203000,coal_unit,total_cars,152,0
2024-01-05,vancouver_cpkc,1203000,coal_unit,coal,152,0
2024-01-05,vancouver_cpkc,1204552,coal_unit,total_cars,152,0
2024-01-05,vancouver_cpkc,1204552,coal_unit,coal,152,0
2024-01-05,vancouver_cpkc,1202530,coal_unit,total_cars,152,0
2024-01-05,vancouver_cpkc,1202530,coal_unit,coal,152,0
2024-01-05,vancouver_cpkc,1202841,coal_unit,total_cars,152,0
2024-01-05,vancouver_cpkc,1202841,coal_unit,coal,152,0
2024-01-05,prince_rupert_cn,1203112,petroleum_unit,total_cars,89,0
2024-01-05,prince_rupert_cn,1203112,petroleum_unit,lpg,74,0
2024-01-05,prince_rupert_cn,1203640,intermodal,total_cars,162,0
2024-01-05,prince_rupert_cn,1203849,coal_unit,total_cars,105,0
2024-01-05,prince_rupert_cn,1203849,coal_unit,coal,105,0
2024-01-05,prince_rupert_cn,1204676,coal_unit,total_cars,81,0
2024-01-05,prince_rupert_cn,1204676,coal_unit,coal,81,0
2024-01-05,blaine_bnsf,1203246,petroleum_unit,total_cars,57,0
2024-01-05,blaine_bnsf,1203661,manifest,total_cars,114,0
2024-01-05,blaine_bnsf,1203729,coal_unit,total_cars,129,0
2024-01-05,blaine_bnsf,1203729,coal_unit,coal,129,0
2024-01-05,blaine_bnsf,1204668,manifest,total_cars,93,0
2024-01-05,blaine_bnsf,1204783,manifest,total_cars,88,0
2024-01-06,vancouver_cn,1206535,intermodal,containers,0,653
2024-01-06,vancouver_cn,1205013,intermodal,containers,0,613
2024-01-06,vancouver_cn,1207393,intermodal,containers,0,133
2024-01-06,vancouver_cpkc,1206844,intermodal,containers,0,535
2024-01-06,vancouver_cpkc,1207260,intermodal,containers,0,662
2024-01-06,vancouver_cpkc,1205814,intermodal,containers,0,454
2024-01-06,vancouver_cpkc,1207465,intermodal,containers,0,299
2024-01-06,prince_rupert_cn,1206700,intermodal,containers,0,615
2024-01-06,prince_rupert_cn,1205201,intermodal,containers,0,616
2024-01-06,vancouver_cn,1205354,sulphur_unit,total_cars,100,0
2024-01-06,vancouver_cn,1206738,grain_unit,total_cars,103,0
2024-01-06,vancouver_cn,1206738,grain_unit,grain,72,0
2024-01-06,vancouver_cn,1206704,grain_unit,total_cars,104,0
2024-01-06,vancouver_cn,1206704,grain_unit,grain,72,0
2024-01-06,vancouver_cn,1207163,intermodal,total_cars,165,0
2024-01-06,vancouver_cn,1207311,grain_unit,total_cars,110,0
2024-01-06,vancouver_cn,1207311,grain_unit,grain,67,0
2024-01-06,vancouver_cn,1206602,coal_unit,total_cars,106,0
2024-01-06,vancouver_cn,1206602,coal_unit,coal,106,0
2024-01-06,vancouver_cn,1205737,intermodal,total_cars,172,0
2024-01-06,vancouver_cn,1207094,grain_unit,total_cars,100,0
2024-01-06,vancouver_cn,1207094,grain_unit,grain,62,0
2024-01-06,vancouver_cn,1206989,grain_unit,total_cars,200,0
2024-01-06,vancouver_cn,1206989,grain_unit,grain,142,0
2024-01-06,vancouver_cn,1207250,manifest,total_cars,158,0
2024-01-06,vancouver_cn,1207250,manifest,grain,4,0
